USER_NAME,OBJECT_NAME,OBJECT_PATH,QUERY_NAME,DATASOURCE,DB_USER,TABLE_NAME
KCalmy,CAD Loan Check Pmt Trans Report,/IT QA/IT-Billing/Automated Jobs/CAD Loan Check Pmt Trans Report,Query3,AUSLIVE,hyperion,PREMIER.P_LOAN_BANK_ACCOUNT
MLeyeza,FP6984 - Portfolio ACH discount rate program as of 07.21.20,/Financial Services/Portfolio/Jobs Portfolio/_Harland Archive/FP6984 - Portfolio ACH discount rate program as of 07.21.20,CanadianACHCheck,DRIATLASREPORT,hyperion,PREMIER.P_LOAN_BANK_ACCOUNT
MerDouglas,DRIAUSLIVE.oce,/Administrator/OCE files/DRIAUSLIVE.oce,Query,AUSLIVE,hyperion,PREMIER.P_LOAN_BANK_ACCOUNT
MLeyeza,FP6984 - Portfolio ACH discount rate program as of 07.21.20,/Financial Services/Portfolio/Jobs Portfolio/_Harland Archive/FP6984 - Portfolio ACH discount rate program as of 07.21.20,CanadianACHCheck,DRIATLASREPORT,hyperion,PREMIER.P_LOAN_BILL_TYPE
CrChow,Expiring_CC_Listings_Loan_SurePay-05,/Financial Services/Payment Processing/Jobs Payment Processing/Expiring_CC_Listings_Loan_SurePay-05,[Q2]Expired CC Listings,DRIATLASREPORT,hyperion,PREMIER.P_LOAN_CREDIT_CARD
JHills,Expiring_CC_Listings_Loan_SurePay-05.2010 - 10-12 clean up version,/Financial Services/Payment Processing/Jobs Payment Processing/Expiring_CC_Listings_Loan_SurePay-05.2010 - 10-12 clean up version,Query2,DRIATLASREPORT,hyperion,PREMIER.P_LOAN_CREDIT_CARD
KCalmy,DRIAUSLIVE.oce,/Administrator/OCE files/DRIAUSLIVE.oce,Query,AUSLIVE,hyperion,PREMIER.P_LOAN_CREDIT_CARD
SGarcia,Back to Backs (vs 02),/IT Implementation/Team/Sebastian/Resort Ops Reports/Back to Backs (vs 02),B2B Tomorrow,DRIATLASREPORT,hyperion,PREMIER.P_LOCATION
SGarcia,Back to Backs (vs 02),/IT Implementation/Team/Sebastian/Resort Ops Reports/Back to Backs (vs 02),B2B Tomorrow by Name,DRIATLASREPORT,hyperion,PREMIER.P_LOCATION
SGarcia,Cleaning Schedule CAZ4,/IT Implementation/Output Reports/HSK Mobile Transactions/Cabo Azul CAZ/Cleaning Schedule CAZ4,Vacant Units,DRIATLASREPORT,hyperion,PREMIER.P_LOCATION
SGarcia,EIWO v1,/IT Implementation/Output Reports/HSK Mobile Transactions/Maintenance Inspections/EIWO v1,Inspector Maintenance,DRIATLASREPORT,hyperion,PREMIER.P_LOCATION
